# omega_cold,sigma8_cold,hubble,ns,omega_baryon
0.28644459,0.86933719,0.66086895,0.93869824,0.05932067
0.29602248,0.78710651,0.76170990,0.94369382,0.04976571
0.38007166,0.89518399,0.66965260,0.98260370,0.05410334
0.24486877,0.74899414,0.76743427,0.98590966,0.05893651
0.33863070,0.70874705,0.68899377,0.92148431,0.04777077
0.30223272,0.69979487,0.63192826,0.97054077,0.05407291
0.28432112,0.70212903,0.60547214,0.97430349,0.05725292
0.24283382,0.79319895,0.70223096,0.98674204,0.04246199
0.37528745,0.81085460,0.68179704,0.94838092,0.05946603
0.31355043,0.69448173,0.74415676,0.94719861,0.05168000
0.28895099,0.72505059,0.66412659,0.96153309,0.04232842
0.39131473,0.72928782,0.60351688,0.94093167,0.05780011
0.29639926,0.73904220,0.76683709,1.00032405,0.04622496
0.33367626,0.80354885,0.65347710,0.95927566,0.04004795
0.33913697,0.84833141,0.69549970,0.96254026,0.05690087
0.31546336,0.82010805,0.70354023,0.97853352,0.05535000
0.33439635,0.73862256,0.69352050,0.95491487,0.04612240
0.25983525,0.69207889,0.65253185,0.92753412,0.05544513
0.31532106,0.76186130,0.68202169,0.96627994,0.04864920
0.24999447,0.76173840,0.67926631,0.92027600,0.04774361
0.34804267,0.85362812,0.66110020,0.94400962,0.05699967
0.28106679,0.70230615,0.68894944,0.99689100,0.04410991
0.31428462,0.83052713,0.68462847,0.97571703,0.04885759
0.37281290,0.67817341,0.61647900,0.95898152,0.05758147
0.29733046,0.83711157,0.69917360,0.97673169,0.05081427
0.27892185,0.82828022,0.75749472,0.98597732,0.05326385
0.24132737,0.81801471,0.78770459,0.97960581,0.04743679
0.23566078,0.86334415,0.61588781,0.97608750,0.04694725
0.37069945,0.69678181,0.78248589,0.97704067,0.05602585
0.34635860,0.87089398,0.65735389,0.95071392,0.05044321
0.29369018,0.86679977,0.74023404,0.95066062,0.04017353
0.28567859,0.89256872,0.76789698,0.92037933,0.05667123
0.24640187,0.73430622,0.61304686,0.99507849,0.04723624
0.26208420,0.75672098,0.64285034,0.99492393,0.04431490
0.35031041,0.84407490,0.63352248,0.97329315,0.05386770
0.32248245,0.82178658,0.78073104,0.97745150,0.05893571
0.28455108,0.65833346,0.61062239,0.98580175,0.05143432
0.27046264,0.68479920,0.70858458,0.94515705,0.04257330
0.30481003,0.89600636,0.71514027,0.96065311,0.04840905
0.38820558,0.73676335,0.64696268,1.00755515,0.04261813
0.36329705,0.74861675,0.74482041,0.98977077,0.05040752
0.24992395,0.78715790,0.78321555,0.96352192,0.05467690
0.29354547,0.77233959,0.71662401,1.00114375,0.05125275
0.32273231,0.67032843,0.71033219,0.92053269,0.04841055
0.23826408,0.79303708,0.75313028,0.99257566,0.05977493
0.38807413,0.68408484,0.64309738,0.95784914,0.05894709
0.37678487,0.86055849,0.71763277,0.98457046,0.04593321
0.34725299,0.86493009,0.61315414,0.96895766,0.05030264
0.37004984,0.66019973,0.68507145,0.92515423,0.04895647
0.37357956,0.83475554,0.67238677,0.99820241,0.05359202
0.24233390,0.69420751,0.70570580,0.98847340,0.05271496
0.37157417,0.79967552,0.74809886,0.98932734,0.05851949
0.32610963,0.70462623,0.66204647,0.98492073,0.05204135
0.27149203,0.78312418,0.77818827,0.98360813,0.05868955
0.28276147,0.70570148,0.77580303,0.97319513,0.04962404
0.23539814,0.67884127,0.68091224,0.92559013,0.04645346
0.37759022,0.83692599,0.71994531,0.94468913,0.05175652
0.29598239,0.68529772,0.78502493,0.96039876,0.05468374
0.26257229,0.83192430,0.63947937,1.00747721,0.05996231
0.23365537,0.88564704,0.61887209,0.99268639,0.04374071
0.38185703,0.87711677,0.68848811,0.94912368,0.04767248
0.27439932,0.89627929,0.67260633,0.95946819,0.05015447
0.28232472,0.69124350,0.76944957,0.97930301,0.04028230
0.29597050,0.76410516,0.68781559,0.94681926,0.04289551
0.38080865,0.81901140,0.60453037,0.99358631,0.04202198
0.29163999,0.71227251,0.61835757,1.00717892,0.04033544
0.36715964,0.80222902,0.60406150,1.00536324,0.04346499
0.37205117,0.68189400,0.70218770,0.94730220,0.04638862
0.23277373,0.66892351,0.74416123,0.98998362,0.05531004
0.36041316,0.83459892,0.78563213,0.96736468,0.04515440
0.37969817,0.88025434,0.62275375,0.93344610,0.05501946
0.39278036,0.67665500,0.76381567,0.98065932,0.04527890
0.26696349,0.67637957,0.71305454,1.00374615,0.05492017
0.30108075,0.77502481,0.71607826,0.95238202,0.05745653
0.32661734,0.83505247,0.69607921,0.95202418,0.04210269
0.26740258,0.65358055,0.75037030,0.97476436,0.04520618
0.33525102,0.84831609,0.63786032,0.99799120,0.05028726
0.26643143,0.68193330,0.60702242,0.93195301,0.04182493
0.26605246,0.82790381,0.63674996,1.00201192,0.04382892
0.32521684,0.66037385,0.65644767,0.98516185,0.05439509
0.31824376,0.87368983,0.67710463,0.96339702,0.04954888
0.38234206,0.82223960,0.61644797,0.94839605,0.05703157
0.38882870,0.65184848,0.70258548,0.93133190,0.05837262
0.39112640,0.69730730,0.77633423,0.95005770,0.04591067
0.30817151,0.75716190,0.70550946,0.98766725,0.05987530
0.30050522,0.79830631,0.75118373,0.92079823,0.04155428
0.24206485,0.79856738,0.77588388,0.95158128,0.05214414
0.37188011,0.74826779,0.69296480,0.95132174,0.05978099
0.25650273,0.66871245,0.75583938,0.95558347,0.04185669
0.31953671,0.84163219,0.63676757,1.00648613,0.05208526
0.31136345,0.76053617,0.68054222,0.95697729,0.05758481
0.35649777,0.74849690,0.76413474,0.94373375,0.04506316
0.35248038,0.78922507,0.78051796,0.99099550,0.04759042
0.31243663,0.83031395,0.77779912,0.92370943,0.04912039
0.38824896,0.86644149,0.74702975,0.92150197,0.05436036
0.39758732,0.76164230,0.66508152,0.98710579,0.05176054
0.36639152,0.69946688,0.75530169,0.97109211,0.05628104
0.29780362,0.86742193,0.73636525,0.92176872,0.04133909
0.38248012,0.78482163,0.66299600,0.93105037,0.04886610
0.37079786,0.84791177,0.66890681,0.94296215,0.04542148
0.24869853,0.65693613,0.67983474,0.98616914,0.04690953
0.32930426,0.71121450,0.66058514,0.94080844,0.05482718
0.24701625,0.67245846,0.71967742,0.96751906,0.05857668
0.24009625,0.76114678,0.62935122,0.94715793,0.05960417
0.29972931,0.71788998,0.60916585,0.92388056,0.04450330
0.39971727,0.79755940,0.60203394,0.94674693,0.05919463
0.36446544,0.74151704,0.79034855,0.99936955,0.05471152
0.26608342,0.66555304,0.71786455,0.96712114,0.04451340
0.30391622,0.81460867,0.75642629,0.95730450,0.04543179
0.29172199,0.80112895,0.72104179,0.92768428,0.04463857
0.34349414,0.75037803,0.71595082,0.94309167,0.05685009
0.39812530,0.80794368,0.69173589,1.00780821,0.04656379
0.31912130,0.83260141,0.78948990,0.93906231,0.04678219
0.27250353,0.73098480,0.69490239,0.96547201,0.05991759
0.28224227,0.67628745,0.78806185,0.96154046,0.04787133
0.38769598,0.88300914,0.61099121,0.93094509,0.04181897
0.38315278,0.73498267,0.66857874,0.95652667,0.04967562
0.29170589,0.87157550,0.78913773,0.92552818,0.04949073
0.36465368,0.72125162,0.66611597,1.00738536,0.05479442
0.31949202,0.70624201,0.66884321,1.00823634,0.05983705
0.30643791,0.70186589,0.70135292,0.95859677,0.05536161
0.23741728,0.83392086,0.63525990,0.93219104,0.05839385
0.26954944,0.65706199,0.63825725,1.00054779,0.05737995
0.30031890,0.72684268,0.76844574,0.94573433,0.04819125
0.36494563,0.76209200,0.73373350,0.95016501,0.05933209
0.32334420,0.73389325,0.64480335,0.93205167,0.04122706
0.25897582,0.79149868,0.70722384,0.98603665,0.05943504
0.23380286,0.74508891,0.71294529,0.93635227,0.05310299
0.34043141,0.89043069,0.77735578,0.93430187,0.05259905
0.31149023,0.67751599,0.76042967,1.00361596,0.04163128
0.30447367,0.74399137,0.66850377,0.94209279,0.04602636
0.33638836,0.79580834,0.66487939,0.97522795,0.05704633
0.35054078,0.80911793,0.67137357,0.98481419,0.05116986
0.24413996,0.76450883,0.77561055,0.95306377,0.04476414
0.29821598,0.87084677,0.62379601,0.99434633,0.05143895
0.28259687,0.82365363,0.76124245,0.99174513,0.05257845
0.23449481,0.69645386,0.67741446,0.93391751,0.04735585
0.34549784,0.69807813,0.72821411,0.92156199,0.05351354
0.29671009,0.73289039,0.73077642,1.00018453,0.04919559
0.39848257,0.79815818,0.79234082,0.97040221,0.05629975
0.29148369,0.73138009,0.60437450,0.99198434,0.05133906
0.38125097,0.65821602,0.66396131,1.00493833,0.05276455
0.25731568,0.89438673,0.64287380,0.92386089,0.04141313
0.37534707,0.80560104,0.75488383,0.98019434,0.05239309
0.32179560,0.68734189,0.72661591,0.98531703,0.05849038
0.27030381,0.67502489,0.79991749,0.95012785,0.05945396
0.39518214,0.72977222,0.60275784,0.95616459,0.04168000
0.38501969,0.83716926,0.60811407,0.99018393,0.05792699
0.38149430,0.83231134,0.79456125,0.95119369,0.04149968
0.29343750,0.79166280,0.60357772,0.99687896,0.05667864
0.26442615,0.75922648,0.68438975,1.00708532,0.05916653
0.35710287,0.87315857,0.70064095,1.00490812,0.04591458
0.27676323,0.84142922,0.68539221,0.95783038,0.05555864
0.23811724,0.76927086,0.60242605,0.99788377,0.04145547
0.27630584,0.69738450,0.68907765,0.94409889,0.04121022
0.37252030,0.76137764,0.77167015,0.95771739,0.05789448
0.37036299,0.84210084,0.70893476,0.93119760,0.05465101
0.29480668,0.84937042,0.74230733,0.92805398,0.05088039
0.25398299,0.86191431,0.63110688,0.93657370,0.04653444
0.39888330,0.71712174,0.65106453,0.96754319,0.04702080
0.38586932,0.67958942,0.75230366,0.95138366,0.05949812
0.29188510,0.78129803,0.77361115,0.94250726,0.05349660
0.34813026,0.67610056,0.70167611,0.95464953,0.05133431
0.24935956,0.72469940,0.67426904,0.92421228,0.04646147
0.32667205,0.71124407,0.74310884,1.00482209,0.05291882
0.38496387,0.82447678,0.76976660,0.92335986,0.05540503
0.24225185,0.79976715,0.72382992,0.99319527,0.04345974
0.29807867,0.89367174,0.65445538,0.97870218,0.05222642
0.24624818,0.66998021,0.71251969,0.94754003,0.04466697
0.30822591,0.66668374,0.71271050,0.94726633,0.05025326
0.28066038,0.84610346,0.73706995,0.98260547,0.04294970
0.26405900,0.75576375,0.71633350,0.98748273,0.04188234
0.29772958,0.89533412,0.79579248,0.97416419,0.05518778
0.29516350,0.83972428,0.77222364,0.97699066,0.05173782
0.34394850,0.73036369,0.65695400,0.92427619,0.04350961
0.23235591,0.72244349,0.60381746,0.98989166,0.04793628
0.27845484,0.77567714,0.69183189,0.95404484,0.04810195
0.32709558,0.78887401,0.68937991,0.96832456,0.05295367
0.35825548,0.65366066,0.72248552,0.94946255,0.04763659
0.32430978,0.74077256,0.62201380,0.93816193,0.05068908
0.36920041,0.78210538,0.64885536,1.00560705,0.05806363
0.26762128,0.80851720,0.63859141,0.99782232,0.05174842
0.35257938,0.77782282,0.64053054,1.00646558,0.05456105
0.37055653,0.84300321,0.74996970,0.98193854,0.05815838
0.33219774,0.67760571,0.60170988,0.96498615,0.04510296
0.31032834,0.65035204,0.67763361,0.95241222,0.05391474
0.24771591,0.80428882,0.77149620,0.94651217,0.05178190
0.32324329,0.75294247,0.74647795,0.99525016,0.04287928
0.37133174,0.78525606,0.69351397,0.99323556,0.05365036
0.33755288,0.69078805,0.73551356,0.95370119,0.04869684
0.23924206,0.82576340,0.63691008,0.97045378,0.05265567
0.27606080,0.72192493,0.68432592,0.92258385,0.04780649
0.30634166,0.74366375,0.75926699,0.96139388,0.05683205
0.34424862,0.67776876,0.67655276,0.96610770,0.04116073
0.34570431,0.89233190,0.71030069,1.00638649,0.05216410
0.25366594,0.89577892,0.66614122,0.92078727,0.05484851
0.35908856,0.79620559,0.63962472,0.94821717,0.04611314
0.30725146,0.83392809,0.70862727,0.93512491,0.05862229
0.33921177,0.82023826,0.65126840,0.93412383,0.05543462
0.35366971,0.70271768,0.75924225,0.99775157,0.04108720
0.26480047,0.76396323,0.70077666,1.00067840,0.04266591
0.34772306,0.69282647,0.76538965,0.92069960,0.05612304
0.34780017,0.80315903,0.60165304,0.93397351,0.04185090
0.28974435,0.76437697,0.64209215,0.94330213,0.04481001
0.24053424,0.85807432,0.63394791,0.94936787,0.04838389
0.26445565,0.89028310,0.71918381,1.00009022,0.04245727
0.36285094,0.70665088,0.68736635,0.94443972,0.04948028
0.37326686,0.84320222,0.77421522,0.98301775,0.04842114
0.31096753,0.77285411,0.60878934,1.00518240,0.04488245
0.32568404,0.67746243,0.61285638,0.97450404,0.05496668
0.30514247,0.71995601,0.75914994,0.97694291,0.05914067
0.24072529,0.87877596,0.77087501,0.92389369,0.05950090
0.25921446,0.73453362,0.79184433,1.00734718,0.04897618
0.38141101,0.87573665,0.62434252,0.99032346,0.04074351
0.28315884,0.84160654,0.69334625,0.93697151,0.04170774
0.26216328,0.81728780,0.69945613,0.99350486,0.05444610
0.33557379,0.86177871,0.77692018,0.96063733,0.05406887
0.28081623,0.76593590,0.63293135,0.93735171,0.04833071
0.34490474,0.71248267,0.60847192,0.95083745,0.04590637
0.34169401,0.76831272,0.75229277,0.92146343,0.05030418
0.39664811,0.81847843,0.60621609,1.00844317,0.05071110
0.29108553,0.86548177,0.73698455,0.99474690,0.05223392
0.26496435,0.74424426,0.77536603,0.94405985,0.04999941
0.33458751,0.89131721,0.67843314,0.95992041,0.05425651
0.32083080,0.70145234,0.74986616,0.98689172,0.05707753
0.26543165,0.79207818,0.65470997,0.98104437,0.05816524
0.33852092,0.70446735,0.77490576,0.93941892,0.04985436
0.27305312,0.68185928,0.67718104,0.97209699,0.05048366
0.35601165,0.76691258,0.63678435,1.00472726,0.05751857
0.25900249,0.65749327,0.78737522,0.94949938,0.05793666
0.23293705,0.65254779,0.71362045,0.99666817,0.05421756
0.31597990,0.73622104,0.72245928,0.98630925,0.04273132
0.32583221,0.68766411,0.74880526,0.99583638,0.04995642
0.23484639,0.83893753,0.68625792,0.99583365,0.05015963
0.39719790,0.72931064,0.64247720,1.00572381,0.04256622
0.33877416,0.81784570,0.73032207,0.99580051,0.04017704
0.26264909,0.69365818,0.73969323,0.99045200,0.04652643
0.38015010,0.71008281,0.75724008,0.94920490,0.04858395
0.29502865,0.88866977,0.60296630,0.93201047,0.04309936
0.29075407,0.83873058,0.66325658,0.95749257,0.05877112
0.29259197,0.69455896,0.64548016,0.96931327,0.05252479
0.37007329,0.80847530,0.79914240,0.93036061,0.04043354
0.26122690,0.85654555,0.77649483,0.94333626,0.04879622
0.37711485,0.78614433,0.74582224,0.93150238,0.05656956
0.29818200,0.66553000,0.69838059,0.97628015,0.04963511
0.34249453,0.80240549,0.74863775,0.94403508,0.04193229
0.24652901,0.70597116,0.73742490,0.96797299,0.04427147
0.35712015,0.66744214,0.72940014,0.93814235,0.05617034
0.25613698,0.81167799,0.74920036,0.97970635,0.04205229
0.28250597,0.80074322,0.76467361,0.93765212,0.05100732
0.24031161,0.68329801,0.73418458,0.98862400,0.05489133
0.38028696,0.85458672,0.77750214,0.96603807,0.05811442
0.28361284,0.78724669,0.64818513,0.95667362,0.05693433
0.29453297,0.67886793,0.66918478,0.98458906,0.04264740
0.24649967,0.76835883,0.77920024,0.92076230,0.05146659
0.26260031,0.71801872,0.72712736,0.99643015,0.04776257
0.32640798,0.87152232,0.78362919,0.98280838,0.05743237
0.29816895,0.89084560,0.60094456,1.00894381,0.04519864
0.27863703,0.79178850,0.60290934,0.93836022,0.05915051
0.32466966,0.66302989,0.74426968,0.98440591,0.04050280
0.27934714,0.89700464,0.69029996,0.92260201,0.05423836
0.27651251,0.83259911,0.63243125,0.95274948,0.04628725
0.24158788,0.65338506,0.64591125,1.00820031,0.05117944
0.32342488,0.78820748,0.72289447,0.99338849,0.04695858
0.36602189,0.88118312,0.72728365,0.97049005,0.05146989
0.25345155,0.80045467,0.62858000,0.92826609,0.04284668
0.26107274,0.71333998,0.62038421,1.00388840,0.04147373
0.25303809,0.82885477,0.64970819,0.96582425,0.04513979
0.31366021,0.65416896,0.62330174,1.00727502,0.05350784
0.27490320,0.79825198,0.75520242,0.95298848,0.05768166
0.26077544,0.80625835,0.63474823,0.99858561,0.05553620
0.35937846,0.79594257,0.79061490,0.98134147,0.04339908
0.29131508,0.73073706,0.73427616,0.94661056,0.04967376
0.31869992,0.87111485,0.75211193,0.94055848,0.04715503
0.29538722,0.69604917,0.76769127,0.98287319,0.04039508
0.27337354,0.79900508,0.60070900,0.94539458,0.04900147
0.39129672,0.85799504,0.70287915,0.99578787,0.04552800
0.38162460,0.83011699,0.71421992,0.95337410,0.04209940
0.25184462,0.70788858,0.69817152,0.94892274,0.05525469
0.33146066,0.85871102,0.76317972,0.97575480,0.04289824
0.38437383,0.76591505,0.72049793,0.97929894,0.05204303
0.28857800,0.69983352,0.73219265,0.96181590,0.05294080
0.33830268,0.72077979,0.67572136,0.95481092,0.05751466
0.32527428,0.80183326,0.78867938,0.97120075,0.04330541
0.35897764,0.89046585,0.73200255,0.95035381,0.04811721
0.29250445,0.83931446,0.65748405,0.99865252,0.05298516
0.35813925,0.78084512,0.75812049,0.97601320,0.04884331
0.35203569,0.86339799,0.71557343,0.93294262,0.05548985
0.29938991,0.71781956,0.78237530,0.98679841,0.05155258
0.38832236,0.79307856,0.65146751,0.92529596,0.05602298
0.31490328,0.66115745,0.63222801,0.96521196,0.05025465
0.31271934,0.77678621,0.75778961,0.92280319,0.05609098
0.30283225,0.76773106,0.76609341,0.98159284,0.05761997
0.25410407,0.69674344,0.68832469,0.94902682,0.04321550
0.28447021,0.79791561,0.74754404,0.98560580,0.04640457
0.24316894,0.68182323,0.78447492,0.98928473,0.04655616
0.37882432,0.72733078,0.71713972,0.99324416,0.04356633
0.26043998,0.80098765,0.66417895,0.93438043,0.05094189
0.38392257,0.87503000,0.63105783,0.99829171,0.05829632
0.29137720,0.68245054,0.74618235,0.93963600,0.04508409
0.34113847,0.74342113,0.62263600,0.98982484,0.04443802
0.32677343,0.65026067,0.64807400,0.97797939,0.05588577
0.29642610,0.87578534,0.71025998,0.98182153,0.05686005
0.36371405,0.72150686,0.74950303,0.92016095,0.05679983
0.39024728,0.73801101,0.73506641,0.92922885,0.05880655
0.32803637,0.77251961,0.70989526,1.00316525,0.05268648
0.38266287,0.88601497,0.73764796,0.95451234,0.04048305
0.25215200,0.77451827,0.72282424,0.93529962,0.05103531
0.35354480,0.70940560,0.67790816,0.94502118,0.04635236
0.29627250,0.85794130,0.74395273,0.95007246,0.05598269
0.25778829,0.65574006,0.68257646,0.96621500,0.04794908
0.38363188,0.67120584,0.61184012,0.98484798,0.05657753
0.36882749,0.73857929,0.76178718,0.94876866,0.05060276
0.25828756,0.75549337,0.61013685,1.00433528,0.04004221
0.32234080,0.76807323,0.69962446,0.97789819,0.05847294
0.34588260,0.87411424,0.62370682,0.93458152,0.05807362
0.27772066,0.70680857,0.67046523,0.97507922,0.04033016
0.27395302,0.73226595,0.71831202,0.99982736,0.05363767
0.34607541,0.80461839,0.66201007,0.95718200,0.05559853
0.31288187,0.83132210,0.70753137,0.92474599,0.05491051
0.29884448,0.69160179,0.61846409,0.96317433,0.05565467
0.34387597,0.81052665,0.78030197,0.96455154,0.04418022
0.38905342,0.88538134,0.68771599,0.94934415,0.04288077
0.25036985,0.87048762,0.60388974,1.00283604,0.05741710
0.29281279,0.66908226,0.65179275,0.94613376,0.04446674
0.34021178,0.74699218,0.65403255,0.93826581,0.05140462
0.37847127,0.77778937,0.64914598,0.92103513,0.04767937
0.31318805,0.78870514,0.63303576,1.00663564,0.04822329
0.29160611,0.72927438,0.77133934,1.00939882,0.04049665
0.37690051,0.72345618,0.62607238,0.97868960,0.04728424
0.39718908,0.73093068,0.69050361,0.92638560,0.05418976
0.27995732,0.66290028,0.70276568,0.98237203,0.05771818
0.33986755,0.76612579,0.61640964,0.93319630,0.04951336
0.25787440,0.78279101,0.72531304,0.96296544,0.05539738
0.39237299,0.71942745,0.69723917,0.98025485,0.05728882
0.24029011,0.66728479,0.73150054,0.96551094,0.04098904
0.39634643,0.67400956,0.62308846,0.97311860,0.05337732
0.32693133,0.79252177,0.74454356,0.93549929,0.05990353
0.36789623,0.82181038,0.73367722,0.95910636,0.05806716
0.35073632,0.75965600,0.74393410,0.94004555,0.04763052
0.36390371,0.70774366,0.77854353,0.92172190,0.05817052
0.39244668,0.65730695,0.60324571,0.92987900,0.04143146
0.26577767,0.85593152,0.64399613,0.95817913,0.04416549
0.29784973,0.82964610,0.67052521,0.98139295,0.05927468
0.28312544,0.65387369,0.71649702,0.92185329,0.04610296
0.31301435,0.69254863,0.69720441,0.99071810,0.04676412
0.23570549,0.67655039,0.71538887,0.94584809,0.05363274
0.39338111,0.65580491,0.78267026,1.00811622,0.05122504
0.35581918,0.72248169,0.76143652,0.99098445,0.05838114
0.38842159,0.82282132,0.74449868,0.97917791,0.04400348
0.25944236,0.84329086,0.77686266,0.93502434,0.04643303
0.26482054,0.76857310,0.70986234,0.95760040,0.05660396
0.34841584,0.69167354,0.75219666,0.98071635,0.05115119
0.33359788,0.88513391,0.66166586,0.96211188,0.04671769
