# omega_cold,sigma8_cold
0.32408950,0.76829296
0.37503694,0.65095263
0.34955870,0.81646688
0.29483473,0.88888932
0.35232973,0.75673098
0.36737524,0.76658337
0.24521045,0.76666320
0.35763260,0.79353174
0.24303988,0.84564446
0.24647380,0.83311687
0.25895852,0.78435746
0.27363561,0.73408888
0.30359185,0.67285757
0.23655492,0.72170271
0.31088134,0.86172691
0.37798260,0.81920983
0.23568977,0.84769546
0.36360140,0.87083361
0.24876404,0.89016068
0.32081435,0.68279210
0.32375441,0.70047143
0.36263197,0.81736342
0.39009334,0.68359259
0.37327352,0.80625898
0.38681988,0.84881062
0.38968213,0.82609272
0.30366929,0.84710483
0.34069224,0.84785621
0.26857687,0.88231150
0.37081889,0.80408203
0.32444014,0.84700825
0.33959250,0.82750429
0.32507698,0.73399611
0.34314613,0.88816865
0.38504573,0.75401922
0.35940984,0.77858717
0.38231741,0.79439354
0.35194913,0.65463167
0.37311623,0.85641918
0.23808698,0.85067262
0.34687457,0.76045067
0.24269736,0.76039688
0.27836719,0.65795841
0.23682659,0.71053377
0.39864111,0.86799752
0.25345586,0.74250349
0.33999373,0.67760014
0.29277566,0.69290138
0.28065416,0.83515712
0.37625299,0.85287073
0.29884650,0.75671048
0.35005665,0.82399803
0.35272554,0.67401642
0.32104509,0.73264150
0.36975850,0.67347173
0.29510024,0.71214630
0.33757721,0.73183005
0.30483003,0.75234256
0.23317251,0.76103986
0.26636611,0.76433589
0.23254272,0.65728201
0.36816822,0.66149679
0.32723817,0.79224185
0.36485075,0.88934663
0.33467665,0.66119326
0.24654618,0.67429929
0.28068603,0.72837369
0.26401138,0.77679961
0.25107203,0.87203082
0.24249330,0.89900662
0.28699107,0.69361238
0.33300981,0.85971660
0.36835092,0.66880551
0.23527377,0.68746826
0.39896888,0.82099630
0.38678258,0.73397493
0.34172071,0.87165921
0.33400814,0.74657377
0.32005650,0.76588408
0.30051715,0.68623362
0.33874725,0.70702133
0.33015319,0.73136961
0.29830722,0.82117698
0.28157887,0.66401768
0.34455081,0.81208342
0.37993939,0.69664336
0.29663648,0.77831573
0.26313380,0.76357886
0.30153101,0.69811175
0.30552773,0.67266806
0.30444189,0.76370893
0.31072183,0.80235404
0.30946018,0.89647100
0.35259137,0.70479663
0.28393465,0.75806211
0.24890316,0.73584608
0.33991739,0.71674681
0.30386612,0.67019279
0.24838548,0.69817509
0.31386837,0.84218971
0.39915119,0.73544444
0.30455895,0.66598662
0.33899674,0.74123008
0.27902729,0.83925956
0.27734992,0.83725070
0.36856452,0.73449384
0.37201915,0.66435923
0.36540435,0.88142307
0.24498065,0.77703581
0.38142639,0.89665300
0.24597590,0.82954599
0.35536457,0.74170294
0.27873449,0.73780797
0.26119241,0.68539570
0.37807167,0.76419705
0.23691859,0.85143063
0.38522084,0.88401508
0.27224840,0.85309550
0.38555594,0.74681716
0.39156623,0.83188281
0.35771558,0.89257833
0.23649538,0.81385377
0.27429652,0.88479409
0.24259882,0.86376368
0.31673897,0.75730432
0.24050128,0.77227202
0.33892538,0.65841025
0.30649541,0.71568538
0.32209256,0.70674125
0.36319088,0.88675687
0.23569864,0.86540114
0.31224349,0.78470277
0.26359599,0.83425745
0.34556068,0.83872445
0.37600437,0.69334286
0.33988307,0.65240182
0.36082940,0.67837664
0.25741244,0.84100404
0.23348018,0.67740915
0.32660154,0.78395190
0.25728195,0.73966989
0.35665087,0.80162255
0.37899421,0.69529849
0.35671669,0.76028507
0.24202663,0.66908567
0.39954995,0.84735644
0.34252313,0.69824311
0.36937750,0.74006692
0.39679102,0.83929130
0.28306250,0.75978885
0.34198567,0.68812927
0.36288026,0.74108812
0.32681046,0.66463710
0.24194654,0.89867891
0.36893439,0.73014677
0.31625392,0.67223664
0.36542342,0.82991749
0.25002151,0.74526484
0.32543855,0.79717887
0.34969446,0.74028466
0.29361754,0.81743080
0.26013269,0.77998170
0.35602808,0.82151996
0.32355005,0.79414076
0.32161195,0.81766512
0.27206091,0.87825389
0.32096642,0.68617326
0.26052061,0.78163750
0.39744746,0.80375486
0.33690932,0.77324805
0.34706626,0.72350980
0.37838629,0.84528268
0.23666551,0.88099915
0.34193433,0.69621955
0.38984294,0.66548940
0.36708137,0.67519524
0.27796035,0.82784051
0.27330092,0.67269113
0.30118172,0.77818639
0.35776544,0.82803240
0.28431863,0.86151293
0.39509677,0.76106056
0.35330805,0.74948936
0.25786712,0.86786501
0.29000230,0.89818487
0.31443922,0.76701848
0.38986406,0.85697058
0.39529628,0.65553877
0.33272439,0.71599490
0.27013885,0.72943892
0.29532067,0.73012219
0.25794616,0.79917332
0.37323576,0.74906318
0.29904984,0.77759126
0.30585389,0.73106622
0.30498497,0.87054679
0.37468692,0.85520759
0.30259117,0.82165946
0.33211736,0.76760026
0.33844342,0.69743829
0.23965417,0.85055698
0.37540166,0.68213053
0.31191239,0.69968473
0.32096738,0.82147317
0.33453046,0.87260423
0.24652153,0.74484042
0.35900821,0.89341891
0.34024456,0.77806084
0.25369118,0.83733621
0.24937482,0.85452646
0.25674795,0.85465097
0.27948105,0.87162494
0.38395572,0.83947932
0.29108000,0.78128437
0.33351876,0.73509636
0.24814661,0.77426892
0.30461272,0.80985333
0.29304464,0.65130546
0.28297671,0.87715016
0.30341555,0.89991431
0.29439121,0.77950937
0.33146474,0.85020678
0.27526494,0.77629673
0.29244334,0.86937930
0.30241403,0.70438274
0.27544963,0.68223098
0.39620237,0.72623661
0.34009102,0.81364563
0.31440871,0.67894046
0.25220140,0.72412081
0.28371300,0.66273205
0.31388882,0.71580637
0.23110741,0.79644147
0.35991739,0.74522183
0.23533094,0.87189756
0.34718011,0.66272339
0.27758122,0.87742911
0.36184276,0.69022632
0.27119885,0.71155928
0.35142786,0.81416149
0.34926545,0.81180171
0.27347012,0.67999504
0.27500546,0.82005905
0.30722144,0.81697189
0.27772488,0.83493002
0.32755713,0.77838714
0.25475002,0.66177673
0.24536614,0.72886979
0.30278893,0.88322936
0.32948909,0.76229982
0.29073788,0.78113125
0.30231113,0.78782434
0.30301561,0.83219622
0.31691232,0.77774379
0.32175346,0.85260558
0.36099525,0.67888354
0.26981555,0.77497963
0.27534895,0.72983896
0.35853892,0.67237414
0.37728761,0.75686986
0.25279993,0.70839617
0.28089315,0.84330927
0.37920587,0.89321742
0.28745206,0.69904430
0.28094913,0.67372091
0.27518855,0.72626325
0.36599780,0.89727204
0.23837249,0.67414116
0.36002901,0.66867603
0.24537712,0.86600178
0.28223821,0.71172041
0.30427987,0.83616825
0.31955286,0.68979763
0.32196870,0.84855617
0.27958420,0.66000054
0.27560789,0.89376614
0.33998363,0.68293750
0.32215920,0.67832913
0.28963583,0.81628977
0.27126193,0.84602500
0.35080993,0.70451851
0.36272898,0.78783949
0.34419934,0.88957770
0.34803888,0.76850241
0.38436465,0.75176622
0.26868361,0.69426525
0.36066491,0.89699531
0.35867408,0.69296049
0.29594960,0.86191208
0.39572357,0.71345831
0.30055586,0.78196965
0.23923810,0.65349113
0.35102917,0.68203630
0.26159995,0.66188163
0.23293323,0.72746121
0.33712257,0.78398368
0.32775427,0.82646983
0.32191712,0.68078327
0.26941899,0.68649713
0.29126577,0.72506718
0.38495514,0.70932107
0.23419392,0.70120198
0.28931362,0.86136928
0.31248603,0.87467153
0.33654305,0.78132467
0.30458909,0.83964382
0.29980703,0.89764960
0.33510310,0.89193258
0.38534521,0.87307756
0.27121886,0.88874587
0.33469917,0.80381653
0.23200263,0.75053724
0.27833724,0.72358916
0.28359374,0.80698046
0.32718388,0.75563443
0.39899882,0.83836946
0.23415446,0.69870130
0.29875599,0.86860058
0.34229673,0.88721089
0.26316171,0.86117491
0.38599205,0.76429400
0.28936446,0.71033367
0.23902863,0.73147582
0.27250735,0.77727501
0.36668396,0.73556190
0.36581887,0.88094514
0.32268381,0.72679358
0.30316061,0.80926930
0.38042426,0.66765855
0.23777485,0.84775266
0.36996157,0.68177773
0.25435046,0.78176986
0.27312996,0.80239563
0.38389843,0.71609206
0.29294125,0.69638296
0.26814777,0.71685555
0.31923002,0.75244259
0.23458452,0.76831669
0.28856907,0.78387398
0.39654566,0.79837444
0.39265977,0.68440041
0.25319379,0.78918525
0.32232856,0.72629363
0.29667287,0.82238725
0.34976057,0.71663872
0.35416024,0.65169203
0.33981173,0.85646550
0.36640608,0.78480333
0.39871308,0.75502397
0.34168803,0.74392259
0.36873595,0.78777352
0.30517133,0.84625380
0.28669792,0.89963042
0.30970255,0.67120691
0.28642745,0.79002777
0.23440755,0.75463159
0.35065233,0.81706109
0.25668638,0.74874789
0.32359488,0.79162271
0.39671612,0.85194940
0.31626990,0.86465075
0.38879056,0.86036898
0.36930814,0.86729247
0.28535754,0.80055914
0.37835854,0.89843722
0.28366838,0.65085807
0.32957009,0.73127731
0.35802350,0.80740643
0.27437352,0.65345339
0.26892559,0.88361373
0.38425423,0.67604939
0.38519880,0.82676421
0.26120778,0.76355382
0.30570957,0.87610013
0.27620951,0.83680327
0.39383285,0.68242235
0.31397889,0.71432712
0.38296365,0.87956522
0.23619463,0.73064470
0.32254417,0.86046334
0.35031986,0.74308309
0.25131672,0.75693778
0.25138304,0.83420983
0.32946502,0.77947006
0.31993333,0.65606912
0.24149647,0.68484317
0.24159000,0.89731752
0.38747302,0.72294007
0.23402486,0.81233658
0.35944844,0.89473025
0.33662416,0.84723684
0.31415932,0.73379142
0.35539245,0.73338792
0.24441297,0.65187577
0.37803667,0.83338911
0.37170608,0.89640799
0.34242391,0.83331254
0.35768138,0.84381747
0.37364445,0.65379705
0.26058676,0.66439738
0.31011423,0.77170413
0.37488413,0.77114263
0.39219788,0.72717184
0.30180996,0.89829845
0.29862197,0.68115921
0.25100571,0.82853663
0.28237353,0.71731077
0.39571371,0.67573010
0.36495308,0.69323795
0.26340407,0.69336251
0.32551342,0.75309336
0.37596748,0.67892308
0.39360445,0.80645656
0.39362250,0.67336886
0.25200394,0.88788178
0.39809512,0.71807184
0.37085442,0.73941018
0.32699429,0.69650882
0.38138915,0.75380126
0.26305905,0.87779592
0.27487551,0.68914630
0.28730030,0.68990319
0.37405210,0.76959628
0.26164512,0.68055020
0.39239780,0.86945555
0.28175100,0.89131497
0.32467947,0.79046419
0.37986754,0.79541435
0.28689738,0.67935733
0.33771490,0.86586732
0.38749537,0.70574420
0.38661883,0.71333341
0.25670472,0.76180545
0.37318638,0.67792954
0.37359274,0.79416578
0.27775724,0.87976224
0.36166158,0.83392874
0.35089822,0.73204743
0.39278493,0.65206065
0.30924363,0.72660411
0.30093180,0.68786941
0.23115155,0.83972248
0.24464149,0.86899735
0.31106270,0.87061008
0.27309865,0.76097313
0.25595555,0.72015226
0.39718527,0.67846356
0.37912829,0.85865244
0.36973553,0.81242746
0.25150315,0.89127556
0.33602620,0.80531834
0.24482236,0.84650491
0.27046027,0.81031758
0.39967146,0.72156803
0.35588237,0.70780531
0.23390897,0.83605081
0.37438224,0.77624704
0.39101500,0.67382518
0.27083651,0.75115712
0.36730862,0.89324829
0.29565750,0.74551559
0.37974164,0.69375652
0.25710782,0.74702142
0.31274943,0.76382822
0.37199537,0.78167343
0.38565269,0.69203298
0.24359081,0.88820427
0.33513801,0.82920037
0.33416142,0.80631799
0.39649169,0.85861811
0.38343079,0.72830902
0.25928212,0.78032585
0.34494597,0.76620541
0.29931481,0.71803705
0.39782328,0.85473356
0.24265408,0.87529688
0.28122447,0.70983833
0.37354249,0.84397940
0.27222216,0.80188445
0.30108350,0.71869868
0.38884081,0.73706943
0.29206361,0.65715863
0.25636681,0.68595077
0.24277728,0.75986753
0.38223636,0.85896283
0.27777656,0.65175760
0.39622819,0.69222176
0.36914361,0.79305016
0.34406985,0.66408230
0.37612161,0.69311119
0.24756464,0.81182519
0.30695820,0.86028464
0.31920381,0.85766735
0.23573082,0.67858858
0.26219520,0.85955364
0.36129197,0.88697251
0.34786522,0.82639462
0.30190989,0.81924348
0.26990147,0.74059647
0.38658478,0.76893152
0.39788509,0.83037129
0.31746109,0.77910513
0.32326840,0.76025598
0.36212234,0.89263855
0.25334445,0.74789336
0.23239412,0.79986546
0.27664233,0.65832036
0.31942078,0.89458792
0.24459266,0.82762197
0.25183463,0.81748612
0.28334716,0.84203969
0.37146070,0.66771740
0.27101116,0.71082683
0.37722637,0.73805722
0.27476311,0.88517686
0.36847846,0.66474510
0.34509764,0.75812511
0.38900967,0.88926673
0.39929387,0.73089839
0.27832799,0.87909628
0.33976853,0.68423194
0.29779047,0.73114579
0.24524029,0.68031691
0.30810832,0.82706711
0.37108293,0.81080779
0.28553712,0.65636952
0.26435376,0.79601672
0.36548728,0.73324133
0.32420986,0.66077347
0.38992120,0.65861736
0.23659438,0.81661196
0.38660190,0.82275567
0.32404295,0.72543838
0.30682395,0.72917103
0.38738258,0.87623499
0.39051434,0.81326535
0.28583397,0.74772119
0.38293810,0.78626868
0.31352757,0.82522278
0.38219208,0.73061906
0.26869741,0.81830631
0.34917258,0.86252519
0.23504119,0.71268324
0.30034569,0.74992737
0.36248753,0.70286447
0.30921262,0.77593105
0.28625583,0.88347980
0.36187732,0.80169072
0.38844093,0.89443415
0.38336476,0.75861004
0.31366329,0.81013217
0.34965360,0.76930312
0.35802938,0.71781394
0.26770313,0.86406058
0.39990445,0.68448692
0.33611586,0.66484767
0.33876111,0.79897836
0.32098503,0.67748935
0.39001773,0.68256449
0.34685025,0.77633701
0.39486134,0.68514218
0.25819186,0.79338446
0.35566974,0.66361557
0.25809528,0.81551621
0.25383483,0.68741512
0.33198970,0.73256193
0.29939610,0.69031577
0.24811462,0.67895393
0.35482826,0.89373514
0.39196920,0.73687536
0.24928274,0.87712474
0.26019473,0.86790742
0.32405146,0.66466910
0.32050546,0.66698429
0.23403852,0.70670346
0.39637454,0.76398406
0.35676477,0.74203409
0.38395118,0.68659021
0.23589606,0.85783485
0.37748662,0.83070571
0.29398605,0.66503609
0.33731091,0.73789945
0.25208239,0.86464229
0.26631865,0.78855093
0.35678446,0.79513242
0.32731322,0.72480826
0.36656923,0.89585083
0.23646847,0.72222904
0.32825554,0.79770484
0.23940106,0.67727725
0.39195383,0.78635385
0.30381238,0.84865806
0.37270918,0.66823353
0.31038599,0.73904977
0.36842707,0.71239894
0.31990574,0.87947900
0.24749745,0.81465528
0.31119528,0.82406570
0.39603040,0.65581229
0.37941108,0.87151005
0.35308476,0.65208473
0.25637132,0.65807203
0.31933906,0.77989480
0.31818109,0.78234388
0.35517964,0.78948782
0.23807043,0.68389096
0.29082284,0.73046075
0.35146648,0.77219208
0.27203236,0.88792845
0.29848531,0.78427922
0.33668441,0.83221399
0.31112133,0.84512188
0.37034160,0.72210432
0.29702870,0.75217725
0.27154190,0.82908937
0.38720079,0.86057759
0.29115708,0.87231808
0.33368008,0.69926821
0.35068673,0.89881689
0.23717919,0.66889512
0.36787887,0.70301620
0.24405044,0.78148575
0.24266515,0.75310250
0.23124617,0.66352116
0.29048738,0.69997769
0.23841693,0.67731302
0.24922410,0.82383114
0.25355540,0.86599139
0.38974236,0.75406102
0.23472033,0.77763275
0.33555899,0.66961228
0.36059308,0.79872659
0.33501900,0.69096376
0.39842825,0.69111587
0.25373753,0.87847465
0.37545415,0.78894744
0.34667100,0.86735930
0.31589987,0.82678594
0.37753737,0.73310117
0.36377716,0.85293732
0.23116569,0.69735010
0.38465465,0.69471215
0.33841923,0.66039189
0.37977501,0.83803530
0.37885458,0.82231116
0.26737310,0.80388807
0.36935304,0.82623963
0.39204652,0.84404182
0.24250023,0.79187768
0.35600793,0.68996643
0.38439899,0.88554483
0.26484901,0.65030522
0.27413526,0.66327443
0.39617589,0.84311385
0.39704361,0.79393030
0.32181869,0.86492917
0.25842444,0.66520927
0.37498914,0.69914026
0.33909322,0.80272108
0.31489919,0.65359487
0.26072111,0.87078791
0.35852271,0.69890104
0.29493282,0.86310758
0.36643815,0.73567998
0.37054206,0.70736762
0.26899759,0.70163922
0.24322311,0.68210454
0.23242656,0.69445141
0.37883548,0.73385228
0.32712781,0.87936831
0.32112328,0.81623246
0.36793839,0.73721557
0.23858400,0.87275004
0.32020475,0.79451946
0.29120466,0.81929998
0.24166952,0.85746593
0.27181352,0.72379389
0.27875133,0.73416363
0.24855978,0.80623834
0.32547919,0.84990722
0.37731049,0.68386895
0.31443833,0.89077918
0.34740417,0.85770053
0.28939868,0.76330915
0.26021080,0.85146380
0.29247862,0.78375112
0.33752846,0.88903961
0.39276858,0.65406771
0.27679476,0.70320449
0.24214307,0.81854375
0.35680790,0.85929052
0.31578952,0.82714074
0.24959213,0.78158175
0.39527857,0.85788117
0.31422835,0.70900774
0.27921094,0.77236306
0.27903509,0.86923284
0.35207850,0.66576738
0.27194163,0.68154222
0.35058862,0.75767930
0.39160671,0.65097843
0.23976115,0.70731809
0.23792212,0.80192658
0.25756669,0.84922382
0.23283384,0.68725410
0.36822784,0.74252921
0.35412726,0.71427359
0.25589920,0.78971559
0.30423691,0.81652235
0.36434840,0.82571985
0.36603819,0.74286546
0.35252857,0.79801004
0.38366368,0.72728109
0.25897402,0.66795640
0.36479777,0.74010774
0.37314856,0.83833583
0.25088515,0.73819013
0.30914740,0.77611612
0.37195971,0.88076052
0.32017650,0.84759730
0.29903122,0.74054060
0.24482898,0.67191668
0.31046086,0.69474789
0.38030555,0.83994529
0.38963859,0.81021064
0.26991713,0.87190861
0.33191447,0.88826548
0.32030751,0.87854349
0.26282828,0.68173677
0.36967043,0.68974396
0.36703859,0.75830021
0.37021833,0.69179198
0.38009693,0.75844444
0.24973046,0.86060757
0.33817153,0.89723902
0.33428657,0.79329450
0.32964715,0.72914842
0.32921440,0.70477442
0.29747838,0.84741817
0.23055291,0.77306796
0.38318020,0.85053633
0.39801710,0.89620149
0.29787535,0.72396038
0.39129767,0.82879274
0.35451029,0.83160106
0.26522659,0.70368575
0.35446172,0.76458797
0.29450485,0.82612564
0.39734373,0.70540519
0.23344239,0.69859558
0.28515406,0.87625519
0.32037933,0.65862906
0.27341178,0.65082716
0.35007698,0.83782992
0.34287536,0.85113885
0.25613054,0.71827373
0.29389613,0.72260549
0.26706436,0.86825371
0.34922543,0.83762632
0.32012553,0.82863439
0.29587759,0.72073246
0.35595127,0.79181583
0.27983461,0.79475613
0.37015576,0.67773056
0.32015376,0.67354337
0.36335453,0.87738607
0.27494414,0.82436275
0.24552867,0.80385457
0.25217716,0.78937298
0.28588772,0.88367905
0.38645829,0.74801703
0.26629634,0.81614611
0.27516344,0.88688907
0.39405445,0.86205411
0.37694700,0.77568020
0.30191475,0.70132763
0.34121569,0.84278056
0.35428377,0.84744215
0.39083808,0.68156005
0.23128284,0.67060211
0.24698514,0.70648181
0.25744000,0.86977215
0.26526212,0.69027586
0.37346217,0.81254442
0.36241650,0.84001200
0.25124853,0.84046830
0.31575949,0.84076697
0.38407308,0.78630845
0.36916651,0.67797466
0.34156373,0.89954205
0.39794552,0.72010115
0.34278780,0.81177567
0.37653976,0.67056686
0.27682183,0.74114100
0.38164134,0.68696954
0.32516947,0.67721996
0.25617665,0.79108886
0.37166194,0.69538536
0.38582820,0.84029976
0.29235504,0.76237333
0.32518607,0.81299408
0.24364541,0.69098475
0.38564207,0.85151474
0.25305193,0.88283876
0.26468444,0.86721912
0.39495596,0.74347462
0.28637356,0.86295125
0.32708696,0.84463855
0.35689797,0.67852895
0.23359481,0.70308472
0.29971356,0.66494807
0.29533623,0.87893448
0.28192085,0.71875388
0.39312127,0.81483654
0.25939446,0.86907997
0.26376400,0.77365010
0.29614014,0.74678208
0.37654530,0.85122065
0.24389518,0.76581430
0.27283234,0.67529550
0.29591334,0.87013255
0.34451995,0.73219608
0.39852853,0.73594750
0.26846523,0.89189069
0.32639198,0.84416461
0.29110483,0.88845313
0.28712976,0.88617791
0.37901968,0.75656588
0.35226239,0.65211098
0.25436173,0.76108358
0.23796236,0.67579305
0.23233017,0.69953821
0.32866346,0.89037531
0.27562081,0.68231571
0.23443641,0.82994554
0.38473724,0.76966293
0.34726677,0.75752290
0.37421753,0.72265700
0.33812644,0.70078675
0.35033317,0.65195776
0.30172532,0.80806659
0.23840719,0.83670910
0.36142166,0.80547053
0.39146658,0.79822013
0.25894704,0.74470953
0.31931668,0.70314915
0.29891691,0.72949692
0.27165970,0.85747927
0.29452619,0.66296431
0.31590780,0.71701745
0.31482265,0.86956534
0.33128019,0.77964029
0.36462281,0.71300284
0.36987639,0.87127844
0.28140790,0.88935623
0.39735526,0.72889765
0.24453614,0.79020559
0.25073753,0.85202590
0.25604185,0.87891363
0.38241930,0.81399625
0.24844555,0.83653570
0.29355859,0.83978059
0.27773812,0.77430206
0.38184514,0.73910236
0.26196614,0.68059144
0.39381327,0.86712194
0.35683413,0.87971415
0.25607318,0.78770961
0.30675661,0.65648772
0.26783258,0.72538942
0.28238197,0.72819748
0.39404917,0.71988397
0.25003391,0.73196482
0.39032132,0.86149870
0.37375743,0.81938946
0.34780243,0.77630266
0.23226546,0.70311951
0.31330583,0.80677169
0.26420070,0.77943215
0.26365786,0.66816800
0.37225773,0.76695654
